Id_Inventaris	Permendagri_90	Nama_Barang_Permendagri_90	No_Kode_Barang	Nama_Sesuai Kode	Nama_Simbada / Deskripsi_Barang	No_Kode_Register	Luas_Tanah	Thn_Pengadaan	Letak	Hak_Tanah	Tgl_Sertifikat	No_Sertifikat	Penggunaan	Asal_Usul	Harga_Barang	Keterangan	Kode_SKPD	Nama_SKPD	Kode_Lokasi	Nama_Lokasi
8631723	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00425	2720	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. GAMBIRANOM	Lain-lain	348160000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631427	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00129	3303	2001	Kecamatan Ngampilan dan Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. PEMBELA TANAH AIR	Lain-lain	2318706000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631835	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00537	13500	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. PARANGTRITIS	Lain-lain	9477000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631539	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00241	28800	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. KUSUMA NEGARA	Lain-lain	33033600000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631319	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00021	1923	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. BLUNYAHREJO	Lain-lain	307680000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631623	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00325	2464	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. NYAI AHMAD DAHLAN	Lain-lain	1143296000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631763	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00465	600	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. EMPU PANULUH	Lain-lain	76800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631467	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00169	10500	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. MAYOR SURYOTOMO	Lain-lain	14868000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631359	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00061	2064	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. KEMAKMURAN	Lain-lain	813216000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631663	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00365	1400	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. SUROGAMAN / PONCOWOLO	Lain-lain	179200000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631803	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00505	696	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. TEBU MLANGI	Lain-lain	89088000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631507	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00209	700	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. CENDANA II 	Lain-lain	324800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631399	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00101	1950	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. SURYONEGARAN	Lain-lain	904800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631591	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00293	1500	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. SILIRAN LOR	Lain-lain	427500000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631703	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00405	4498	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. SOROSUTAN	Lain-lain	3157455600	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631731	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00433	1432	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. PANGERAN ROMO	Lain-lain	183328000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631435	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00137	3744	2001	Kecamatan Ngampilan dan Kecamatan Gedongtengen	Lain-lain	2010-06-23	365/KEP/2010	JL. GANDEKAN	Lain-lain	5301504000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631843	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00545	7969	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. MAYJEN SUTOYO	Lain-lain	6391138000	Arteri sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631547	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00249	1308	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. KARANG SARI	Lain-lain	209280000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631327	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00029	1055	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. DEWI SARTIKA	Lain-lain	168800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631631	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00333	2695	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. NGASEM	Lain-lain	1061830000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631771	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00473	450	2001	Kecamatan Ngampilan	Lain-lain	2010-06-23	365/KEP/2010	JL. KAMPUNG NGADIWINATAN - PASAR WARU	Lain-lain	128250000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631475	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00177	2124	2001	Kecamatan Danurejan	Lain-lain	2010-06-23	365/KEP/2010	JL. TUKANGAN	Lain-lain	836856000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631367	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00069	1332	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. TRIMO	Lain-lain	1220112000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631671	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00373	1760	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. RESI WIYOSO	Lain-lain	1235520000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631811	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00513	424	2001	Kecamatan Mergangsan	Lain-lain	2010-06-23	365/KEP/2010	JL. PUJOKUSUMAN	Lain-lain	84800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631515	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00217	765	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. MAYANG 	Lain-lain	197370000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631407	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00109	2690	2001	Kecamatan Jetis	Lain-lain	2010-06-23	365/KEP/2010	JL. PINGIT	Lain-lain	1444530000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631599	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00301	3336	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. GAMELAN	Lain-lain	950760000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631711	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00413	3240	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. TEGAL TURI	Lain-lain	518400000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631739	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00441	4935	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. GUNO MRICO	Lain-lain	789600000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631443	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00145	925	2001	Kecamatan Gondomanan	Lain-lain	2010-06-23	365/KEP/2010	JL. COKRODIPURAN	Lain-lain	1060975000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631851	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00553	14872	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. URIP SUMOHARJO	Lain-lain	34978003200	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631555	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00257	5880	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. NYI ADISORO	Lain-lain	940800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631335	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00037	450	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. SAGAN IV	Lain-lain	276300000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631639	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00341	520	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. HALAMAN TAMAN	Lain-lain	104000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631779	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00481	423	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. NURI 	Lain-lain	54144000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631483	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00185	3612	2001	Kecamatan Danurejan dan Kecamatan Pakualaman	Lain-lain	2010-06-23	365/KEP/2010	JL. BAUSASRAN	Lain-lain	3308592000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631375	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00077	5886	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. YOS SUDARSO	Lain-lain	6074352000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631679	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00381	3415	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. SURYODININGRATAN	Lain-lain	829845000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631819	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00521	699	2001	Kecamatan Wirobrajan	Lain-lain	2010-06-23	365/KEP/2010	JL. TEGAL MULYO II	Lain-lain	111840000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631523	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00225	665	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. TUNJUNG BARU	Lain-lain	609140000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631303	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00005	2895	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. BENER	Lain-lain	578900000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631415	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00117	1292	2001	Kecamatan Tegalrejo	Lain-lain	2010-06-23	365/KEP/2010	JL. SINGOJAYAN	Lain-lain	165376000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631607	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00309	1755	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. SURYOMENTARAMAN	Lain-lain	280800000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631719	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00421	7700	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. PEMUKTI	Lain-lain	631400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631747	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00449	582	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. TEMBUS UTARA PUJAYO/TK. KARITA	Lain-lain	741468000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631451	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00153	5663	2001	Kecamatan Danurejan dan Kecamatan Gedongtengen	Lain-lain	2010-06-23	365/KEP/2010	JL. MALIOBORO	Lain-lain	14950320000	Kolektor sekunder	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631563	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00265	2720	2001	Kecamatan Kotagede	Lain-lain	2010-06-23	365/KEP/2010	JL. GAMBIRANOM I/GAMBIR SARI	Lain-lain	435200000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631343	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00045	5200	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. BIMOSAKTI	Lain-lain	1040000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631647	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00349	1834	2001	Kecamatan Kraton	Lain-lain	2010-06-23	365/KEP/2010	JL. NAGAN KIDUL	Lain-lain	445662000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631787	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00489	762	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. LEO	Lain-lain	152460000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631491	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00193	200	2001	Kecamatan Pakualaman	Lain-lain	2010-06-23	365/KEP/2010	JL. SEWANDANAN II	Lain-lain	229400000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631383	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00085	2214	2001	Kecamatan Gondokusuman	Lain-lain	2010-06-23	365/KEP/2010	JL. SABIRI	Lain-lain	2284848000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631575	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00277	1500	2001	Kecamatan Umbulharjo	Lain-lain	2010-06-23	365/KEP/2010	JL. GOLO	Lain-lain	300000000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
8631687	1.3.01.01.03.007	Tanah untuk Jalan	01.01.13.07.04	Tanah Untuk Jalan Kotamadya	Tanah untuk Jalan Kotamadya	00389	1360	2001	Kecamatan Mantrijeron	Lain-lain	2010-06-23	365/KEP/2010	JL. MODANG	Lain-lain	174080000	Lokal	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7832601	1.3.01.01.01.006	Tanah untuk Bangunan Tempat Ibadah	01.01.13.13.01	Tanah Untuk Bangunan Mesjid	Tanah Balai/mushola	00001	119	2012	Kel. Terban	Hak Pakai	0000-00-00	-	Balai/mushola	Hibah	63903000	Proses balik nama	12.00.34.71.020401.	DINAS PERTANAHAN DAN TATA RUANG	12.00.34.71.020401.00001.	DINAS PERTANAHAN DAN TATA RUANG
7453535	1.3.01.01.01.004	Tanah untuk Bangunan Tempat Kerja	01.01.11.04.09	Tanah Bangunan Taman/Wisata/Rekreasi	Tanah Bangunan	00001	12000	2003	Taman Pintar Jl. P. Senopati 1-3 Yogyakarta	Hak Kekancingan	2003-01-01	-	Rekreasi dan Pendidikan	Lain-Lain	0	-	12.00.34.71.030201.	DINAS PARIWISATA	12.00.34.71.030201.00002.	TAMAN PINTAR
7445218	1.3.01.01.03.012	Tanah untuk Makam	01.01.01.03.02	Kristen	Makam Utoroloyo	00001	18530	1997	Jl. Tompeyan Yk	Hak Pakai	1997-01-01	P.73/Tgr	Makam	Lain-Lain	8875870000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7444656	1.3.01.01.03.012	Tanah untuk Makam	01.01.01.03.08	Makam Umum/Kuburan Umum	Makam Pracimoloyo& R Dokter	00001	12765	1995	Kel Pakuncen	Hak Pakai	1995-01-01	P.13/Pkc	Makam dan R Dinas	Lain-Lain	3165720000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
7446360	1.3.01.01.02.002	Tanah Basah	01.01.06.02.01	Kolam Air Tawar	Tanah untuk kolam ikan	00001	15384	1992	Mendungan, Giwangan, Umbulharjo Kota Yk	Hak Pakai	1992-04-02	P.59/Gwn	Balai Benih Ikan Mendungan	Lain-Lain	5615160000	-	12.00.34.71.040701.	PEJABAT PENATAUSAHAAN BARANG	12.00.34.71.040701.00001.	PEJABAT PENATAUSAHAAN BARANG
